analysis_spec,sample_role,ccn_str,facility_name_treatment,analysis_state,year,ever_treated,treat_year,post_treat,event_time,did_treat,deal_id,reit_name,platform_name,ownership_effective_date,source_group,verification_tier,ltcfocus_state,ltcfocus_county,facility_name_ltcfocus,ltcfocus_total_beds,ltcfocus_occupancy_pct,ltcfocus_residents,baseline_medicaid_share,baseline_medicaid_n_years,baseline_window_start,baseline_window_end,baseline_method,valid_pseudocohorts,ltcfocus_medicaid_share,ltcfocus_medicare_share,ltcfocus_directcare_hprd,ltcfocus_rn_hprd,ltcfocus_lpn_hprd,ltcfocus_cna_hprd,sample_main_staffing,treated_ever,matched_sample,analysis_sample_label
reit_extended_same_state_matched,control,155700,CATHERINE KASPER HOME,IN,2016,0,,0,,0,,,,,,,IN,99.0,CATHERINE KASPER HOME,81.0,96.3,,43.839958847736625,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,29.49,24.36,3.674,0.806,0.819,2.049,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155700,CATHERINE KASPER HOME,IN,2017,0,,0,,0,,,,,,,IN,99.0,CATHERINE KASPER HOME,81.0,85.19,,43.839958847736625,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,37.68,18.84,4.217,0.689,1.136,2.392,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155700,CATHERINE KASPER HOME,IN,2018,0,,0,,0,,,,,,,IN,99.0,CATHERINE KASPER HOME,82.0,98.78,,43.839958847736625,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,35.8,16.05,3.046835443037975,0.319831223628692,0.6893186435380528,0.0,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155700,CATHERINE KASPER HOME,IN,2019,0,,0,,0,,,,,,,IN,99.0,CATHERINE KASPER HOME,82.0,92.68,,43.839958847736625,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,31.58,17.11,3.241216117216118,0.7564575424575425,0.730123543123543,1.7546350316350317,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155700,CATHERINE KASPER HOME,IN,2020,0,,0,,0,,,,,,,IN,99.0,CATHERINE KASPER HOME,82.0,92.68,,43.839958847736625,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,31.58,17.11,3.066997861787336,0.6264539320328794,0.6167147852147852,1.8238291445396708,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155700,CATHERINE KASPER HOME,IN,2021,0,,0,,0,,,,,,,IN,99.0,CATHERINE KASPER HOME,82.0,92.68,,43.839958847736625,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,31.58,17.11,3.074,0.601,0.581,1.893,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155700,CATHERINE KASPER HOME,IN,2022,0,,0,,0,,,,,,,IN,99.0,CATHERINE KASPER HOME,82.0,63.41,,43.839958847736625,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,46.15,17.31,3.9191,0.7568,0.8288,2.3335,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155703,BROOKSIDE VILLAGE INC,IN,2009,0,,0,,0,,,,,,,IN,37.0,BROOKSIDE VILLAGE INC,19.0,94.74,,1.8309876543209875,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,0.0,22.22,6.122222222222222,0.3722222222222222,2.658333333333333,3.0916666666666663,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155703,BROOKSIDE VILLAGE INC,IN,2010,0,,0,,0,,,,,,,IN,37.0,BROOKSIDE VILLAGE INC,27.0,88.89,5.0,1.8309876543209875,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,0.0,45.83,6.043749999999999,0.7791666666666668,1.9791666666666667,3.2854166666666664,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155703,BROOKSIDE VILLAGE INC,IN,2011,0,,0,,0,,,,,,,IN,37.0,BROOKSIDE VILLAGE INC,27.0,81.48,,1.8309876543209875,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,0.0,36.36,6.802,0.8,1.786,4.216,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155703,BROOKSIDE VILLAGE INC,IN,2012,0,,0,,0,,,,,,,IN,37.0,BROOKSIDE VILLAGE INC,27.0,88.89,,1.8309876543209875,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,0.0,45.83,6.833,0.91,1.531,4.392,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155703,BROOKSIDE VILLAGE INC,IN,2013,0,,0,,0,,,,,,,IN,37.0,BROOKSIDE VILLAGE INC,27.0,66.67,,1.8309876543209875,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,0.0,27.78,8.7,2.108,1.375,5.217,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155703,BROOKSIDE VILLAGE INC,IN,2014,0,,0,,0,,,,,,,IN,37.0,BROOKSIDE VILLAGE INC,27.0,92.59,,1.8309876543209875,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,0.0,36.0,6.622,1.182,1.53,3.91,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155703,BROOKSIDE VILLAGE INC,IN,2015,0,,0,,0,,,,,,,IN,37.0,BROOKSIDE VILLAGE INC,27.0,100.0,,1.8309876543209875,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,0.0,55.56,6.465,0.854,1.531,4.08,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155703,BROOKSIDE VILLAGE INC,IN,2016,0,,0,,0,,,,,,,IN,37.0,BROOKSIDE VILLAGE INC,27.0,100.0,,1.8309876543209875,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,0.0,37.04,6.915,1.063,1.691,4.161,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155703,BROOKSIDE VILLAGE INC,IN,2017,0,,0,,0,,,,,,,IN,37.0,BROOKSIDE VILLAGE INC,27.0,100.0,,1.8309876543209875,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,7.41,33.33,6.241,0.544,1.609,4.087,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155703,BROOKSIDE VILLAGE INC,IN,2018,0,,0,,0,,,,,,,IN,37.0,BROOKSIDE VILLAGE INC,27.0,96.3,,1.8309876543209875,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,15.38,30.77,4.14255641025641,0.4675641025641026,1.4658894871794872,0.0,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155703,BROOKSIDE VILLAGE INC,IN,2019,0,,0,,0,,,,,,,IN,37.0,BROOKSIDE VILLAGE INC,27.0,77.78,,1.8309876543209875,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,19.05,38.1,3.3378586956521743,1.2579456521739132,1.086235507246377,0.993677536231884,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155703,BROOKSIDE VILLAGE INC,IN,2020,0,,0,,0,,,,,,,IN,37.0,BROOKSIDE VILLAGE INC,27.0,77.78,,1.8309876543209875,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,19.05,38.1,3.9457672514619886,1.0978754385964913,1.149122807017544,1.6987690058479532,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155703,BROOKSIDE VILLAGE INC,IN,2021,0,,0,,0,,,,,,,IN,37.0,BROOKSIDE VILLAGE INC,27.0,85.19,,1.8309876543209875,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,17.39,39.13,3.627,0.709,0.963,1.955,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155703,BROOKSIDE VILLAGE INC,IN,2022,0,,0,,0,,,,,,,IN,37.0,BROOKSIDE VILLAGE INC,27.0,96.3,,1.8309876543209875,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,11.54,23.08,3.0272,0.1043,0.6355,2.2874,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155703,BROOKSIDE VILLAGE INC,IN,2023,0,,0,,0,,,,,,,IN,37.0,BROOKSIDE VILLAGE INC,27.0,81.48,,1.8309876543209875,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,9.09,22.73,3.5839,0.3699,0.8974,2.3166,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155707,SWISS VILLAGE,IN,2009,0,,0,,0,,,,,,,IN,1.0,SWISS VILLAGE INC,128.0,96.09,2.0,32.90337448559671,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,45.53,5.69,4.454065040650406,0.5918699186991869,0.8223577235772358,3.0398373983739835,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155707,SWISS VILLAGE,IN,2010,0,,0,,0,,,,,,,IN,1.0,SWISS VILLAGE INC,128.0,92.97,3.0,32.90337448559671,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,39.5,10.92,4.6189075630252105,0.6579831932773109,0.7075630252100841,3.2533613445378156,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155707,SWISS VILLAGE,IN,2011,0,,0,,0,,,,,,,IN,1.0,SWISS VILLAGE INC,128.0,90.63,,32.90337448559671,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,39.66,6.9,4.416,0.771,0.783,2.862,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155707,SWISS VILLAGE,IN,2012,0,,0,,0,,,,,,,IN,1.0,SWISS VILLAGE INC,128.0,89.06,,32.90337448559671,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,30.7,8.77,4.829,0.872,0.847,3.109,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155707,SWISS VILLAGE,IN,2013,0,,0,,0,,,,,,,IN,1.0,SWISS VILLAGE,128.0,89.84,,32.90337448559671,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,26.09,9.57,4.782,0.85,0.852,3.08,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155707,SWISS VILLAGE,IN,2014,0,,0,,0,,,,,,,IN,1.0,SWISS VILLAGE,128.0,90.63,,32.90337448559671,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,23.28,15.52,4.624,0.82,0.673,3.131,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155707,SWISS VILLAGE,IN,2015,0,,0,,0,,,,,,,IN,1.0,SWISS VILLAGE,128.0,88.28,,32.90337448559671,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,28.32,7.08,4.646,0.873,0.619,3.154,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155707,SWISS VILLAGE,IN,2016,0,,0,,0,,,,,,,IN,1.0,SWISS VILLAGE,128.0,94.53,,32.90337448559671,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,20.66,6.61,3.976,0.648,0.534,2.794,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155707,SWISS VILLAGE,IN,2017,0,,0,,0,,,,,,,IN,1.0,SWISS VILLAGE,128.0,92.97,,32.90337448559671,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,32.77,5.04,3.636,0.708,0.47,2.459,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155707,SWISS VILLAGE,IN,2018,0,,0,,0,,,,,,,IN,1.0,SWISS VILLAGE,128.0,92.97,,32.90337448559671,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,37.82,5.04,4.055146023468057,0.7945791684774736,0.5189758076198754,0.0,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155707,SWISS VILLAGE,IN,2019,0,,0,,0,,,,,,,IN,1.0,SWISS VILLAGE,128.0,89.06,,32.90337448559671,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,23.68,3.51,4.172054545454546,0.8028727272727272,0.603909090909091,2.765272727272728,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155707,SWISS VILLAGE,IN,2020,0,,0,,0,,,,,,,IN,1.0,SWISS VILLAGE,128.0,89.06,,32.90337448559671,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,23.68,3.51,4.037079534079535,0.7118356720356721,0.5782138775138774,2.747029984529984,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155707,SWISS VILLAGE,IN,2021,0,,0,,0,,,,,,,IN,1.0,SWISS VILLAGE,128.0,68.75,,32.90337448559671,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,34.09,3.41,3.844,0.517,0.523,2.805,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155707,SWISS VILLAGE,IN,2022,0,,0,,0,,,,,,,IN,1.0,SWISS VILLAGE,128.0,68.75,,32.90337448559671,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,34.09,3.41,3.5804,0.6407,0.4021,2.5377,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155707,SWISS VILLAGE,IN,2023,0,,0,,0,,,,,,,IN,1.0,SWISS VILLAGE,128.0,66.41,,32.90337448559671,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,43.53,3.53,3.9626,0.6435,0.4276,2.8916,1,0,1,control_same_state_matched
reit_extended_same_state_matched,treated,155712,COVERED BRIDGE HEALTH CAMPUS,IN,2009,1,2015.0,0,-6.0,0,REIT001,American Healthcare REIT,Trilogy,2015.0,trilogy_2015_verified,verified,IN,71.0,COVERED BRIDGE HEALTH CAMPUS,68.0,83.82,2.0,41.63333333333333,6.0,2009.0,2014.0,treated_all_preyears,,38.6,28.07,3.5315789473684207,0.437719298245614,1.1070175438596492,1.986842105263158,1,1,1,REIT001
reit_extended_same_state_matched,treated,155712,COVERED BRIDGE HEALTH CAMPUS,IN,2010,1,2015.0,0,-5.0,0,REIT001,American Healthcare REIT,Trilogy,2015.0,trilogy_2015_verified,verified,IN,71.0,COVERED BRIDGE HEALTH CAMPUS,68.0,72.06,3.0,41.63333333333333,6.0,2009.0,2014.0,treated_all_preyears,,42.86,30.61,3.4979591836734696,0.8816326530612245,0.7000000000000001,1.916326530612245,1,1,1,REIT001
reit_extended_same_state_matched,treated,155712,COVERED BRIDGE HEALTH CAMPUS,IN,2011,1,2015.0,0,-4.0,0,REIT001,American Healthcare REIT,Trilogy,2015.0,trilogy_2015_verified,verified,IN,71.0,COVERED BRIDGE HEALTH CAMPUS,72.0,76.39,,41.63333333333333,6.0,2009.0,2014.0,treated_all_preyears,,43.64,34.55,3.822,0.499,1.058,2.265,1,1,1,REIT001
reit_extended_same_state_matched,treated,155712,COVERED BRIDGE HEALTH CAMPUS,IN,2012,1,2015.0,0,-3.0,0,REIT001,American Healthcare REIT,Trilogy,2015.0,trilogy_2015_verified,verified,IN,71.0,COVERED BRIDGE HEALTH CAMPUS,78.0,69.23,,41.63333333333333,6.0,2009.0,2014.0,treated_all_preyears,,42.59,29.63,4.124,0.382,1.309,2.432,1,1,1,REIT001
reit_extended_same_state_matched,treated,155712,COVERED BRIDGE HEALTH CAMPUS,IN,2013,1,2015.0,0,-2.0,0,REIT001,American Healthcare REIT,Trilogy,2015.0,trilogy_2015_verified,verified,IN,71.0,COVERED BRIDGE HEALTH CAMPUS,78.0,76.92,,41.63333333333333,6.0,2009.0,2014.0,treated_all_preyears,,40.0,23.33,3.657,0.89,0.938,1.828,1,1,1,REIT001
reit_extended_same_state_matched,treated,155712,COVERED BRIDGE HEALTH CAMPUS,IN,2014,1,2015.0,0,-1.0,0,REIT001,American Healthcare REIT,Trilogy,2015.0,trilogy_2015_verified,verified,IN,71.0,COVERED BRIDGE HEALTH CAMPUS,78.0,73.08,,41.63333333333333,6.0,2009.0,2014.0,treated_all_preyears,,42.11,31.58,3.077,1.037,0.372,1.668,1,1,1,REIT001
reit_extended_same_state_matched,treated,155712,COVERED BRIDGE HEALTH CAMPUS,IN,2015,1,2015.0,1,0.0,1,REIT001,American Healthcare REIT,Trilogy,2015.0,trilogy_2015_verified,verified,IN,71.0,COVERED BRIDGE HEALTH CAMPUS,78.0,73.08,,41.63333333333333,6.0,2009.0,2014.0,treated_all_preyears,,42.11,31.58,3.077,1.037,0.372,1.668,1,1,1,REIT001
reit_extended_same_state_matched,treated,155712,COVERED BRIDGE HEALTH CAMPUS,IN,2016,1,2015.0,1,1.0,1,REIT001,American Healthcare REIT,Trilogy,2015.0,trilogy_2015_verified,verified,IN,71.0,COVERED BRIDGE HEALTH CAMPUS,78.0,78.21,,41.63333333333333,6.0,2009.0,2014.0,treated_all_preyears,,47.54,24.59,2.882,0.489,0.491,1.902,1,1,1,REIT001
reit_extended_same_state_matched,treated,155712,COVERED BRIDGE HEALTH CAMPUS,IN,2017,1,2015.0,1,2.0,1,REIT001,American Healthcare REIT,Trilogy,2015.0,trilogy_2015_verified,verified,IN,71.0,COVERED BRIDGE HEALTH CAMPUS,78.0,78.21,,41.63333333333333,6.0,2009.0,2014.0,treated_all_preyears,,47.54,24.59,2.882,0.489,0.491,1.902,1,1,1,REIT001
reit_extended_same_state_matched,treated,155712,COVERED BRIDGE HEALTH CAMPUS,IN,2018,1,2015.0,1,3.0,1,REIT001,American Healthcare REIT,Trilogy,2015.0,trilogy_2015_verified,verified,IN,71.0,COVERED BRIDGE HEALTH CAMPUS,78.0,82.05,,41.63333333333333,6.0,2009.0,2014.0,treated_all_preyears,,50.0,26.56,2.502,0.573,0.773,1.155,1,1,1,REIT001
reit_extended_same_state_matched,treated,155712,COVERED BRIDGE HEALTH CAMPUS,IN,2019,1,2015.0,1,4.0,1,REIT001,American Healthcare REIT,Trilogy,2015.0,trilogy_2015_verified,verified,IN,71.0,COVERED BRIDGE HEALTH CAMPUS,78.0,73.08,,41.63333333333333,6.0,2009.0,2014.0,treated_all_preyears,,45.61,17.54,2.39015956284153,0.698277049180328,0.6117010928961749,1.080181420765027,1,1,1,REIT001
reit_extended_same_state_matched,treated,155712,COVERED BRIDGE HEALTH CAMPUS,IN,2020,1,2015.0,1,5.0,1,REIT001,American Healthcare REIT,Trilogy,2015.0,trilogy_2015_verified,verified,IN,71.0,COVERED BRIDGE HEALTH CAMPUS,78.0,70.51,,41.63333333333333,6.0,2009.0,2014.0,treated_all_preyears,,54.55,14.55,3.228413533834587,0.6837249373433584,0.8262951127819548,1.7183934837092734,1,1,1,REIT001
reit_extended_same_state_matched,treated,155712,COVERED BRIDGE HEALTH CAMPUS,IN,2021,1,2015.0,1,6.0,1,REIT001,American Healthcare REIT,Trilogy,2015.0,trilogy_2015_verified,verified,IN,71.0,COVERED BRIDGE HEALTH CAMPUS,78.0,58.97,,41.63333333333333,6.0,2009.0,2014.0,treated_all_preyears,,50.0,26.09,2.849,0.796,0.677,1.376,1,1,1,REIT001
reit_extended_same_state_matched,treated,155712,COVERED BRIDGE HEALTH CAMPUS,IN,2022,1,2015.0,1,7.0,1,REIT001,American Healthcare REIT,Trilogy,2015.0,trilogy_2015_verified,verified,IN,71.0,COVERED BRIDGE HEALTH CAMPUS,78.0,67.95,,41.63333333333333,6.0,2009.0,2014.0,treated_all_preyears,,67.92,18.87,2.9575,0.9173,0.6466,1.3936,1,1,1,REIT001
reit_extended_same_state_matched,treated,155712,COVERED BRIDGE HEALTH CAMPUS,IN,2023,1,2015.0,1,8.0,1,REIT001,American Healthcare REIT,Trilogy,2015.0,trilogy_2015_verified,verified,IN,71.0,COVERED BRIDGE HEALTH CAMPUS,78.0,88.46,,41.63333333333333,6.0,2009.0,2014.0,treated_all_preyears,,39.13,8.7,2.3385,0.7947,0.3379,1.2059,1,1,1,REIT001
reit_extended_same_state_matched,control,155719,GEORGE ADE MEMORIAL HEALTH CARE CENTER,IN,2009,0,,0,,0,,,,,,,IN,111.0,GEORGE ADE MEMORIAL HEALTH CARE CENTER,70.0,82.86,2.0,43.294403292181066,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,32.76,12.07,3.546551724137931,0.3327586206896551,0.8370689655172414,2.3767241379310344,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155719,GEORGE ADE MEMORIAL HEALTH CARE CENTER,IN,2010,0,,0,,0,,,,,,,IN,111.0,GEORGE ADE MEMORIAL HEALTH CARE CENTER,70.0,75.71,1.0,43.294403292181066,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,26.42,7.55,4.070754716981132,0.4424528301886793,0.8764150943396226,2.7518867924528307,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155719,GEORGE ADE MEMORIAL HEALTH CARE CENTER,IN,2011,0,,0,,0,,,,,,,IN,111.0,GEORGE ADE MEMORIAL HEALTH CARE CENTER,70.0,78.57,,43.294403292181066,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,30.91,16.36,4.25,0.258,1.292,2.7,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155719,GEORGE ADE MEMORIAL HEALTH CARE CENTER,IN,2012,0,,0,,0,,,,,,,IN,111.0,GEORGE ADE MEMORIAL HEALTH CARE CENTER,70.0,87.14,,43.294403292181066,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,45.9,13.11,3.8,0.252,0.986,2.562,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155719,GEORGE ADE MEMORIAL HEALTH CARE CENTER,IN,2013,0,,0,,0,,,,,,,IN,111.0,GEORGE ADE MEMORIAL HEALTH CARE CENTER,70.0,87.14,,43.294403292181066,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,45.9,13.11,3.8,0.252,0.986,2.562,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155719,GEORGE ADE MEMORIAL HEALTH CARE CENTER,IN,2014,0,,0,,0,,,,,,,IN,111.0,GEORGE ADE MEMORIAL HEALTH CARE CENTER,70.0,91.43,,43.294403292181066,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,48.44,14.06,3.336,0.223,0.537,2.576,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155719,GEORGE ADE MEMORIAL HEALTH CARE CENTER,IN,2015,0,,0,,0,,,,,,,IN,111.0,GEORGE ADE MEMORIAL HEALTH CARE CENTER,70.0,87.14,,43.294403292181066,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,49.18,8.2,4.063,0.416,0.926,2.721,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155719,GEORGE ADE MEMORIAL HEALTH CARE CENTER,IN,2016,0,,0,,0,,,,,,,IN,111.0,GEORGE ADE MEMORIAL HEALTH CARE CENTER,70.0,78.57,,43.294403292181066,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,52.73,9.09,3.858,0.434,0.833,2.592,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155719,GEORGE ADE MEMORIAL HEALTH CARE CENTER,IN,2017,0,,0,,0,,,,,,,IN,111.0,GEORGE ADE MEMORIAL HEALTH CARE CENTER,70.0,75.71,,43.294403292181066,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,62.26,9.43,3.583,0.284,0.965,2.334,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155719,GEORGE ADE MEMORIAL HEALTH CARE CENTER,IN,2018,0,,0,,0,,,,,,,IN,111.0,GEORGE ADE MEMORIAL HEALTH CARE CENTER,70.0,75.71,,43.294403292181066,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,60.38,7.55,3.413,0.237,0.973,2.204,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155719,GEORGE ADE MEMORIAL HEALTH CARE CENTER,IN,2019,0,,0,,0,,,,,,,IN,111.0,GEORGE ADE MEMORIAL HEALTH CARE CENTER,70.0,60.0,,43.294403292181066,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,76.19,7.14,3.2517814625850336,0.2596420068027211,0.8241352040816327,2.16800425170068,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155719,GEORGE ADE MEMORIAL HEALTH CARE CENTER,IN,2020,0,,0,,0,,,,,,,IN,111.0,GEORGE ADE MEMORIAL HEALTH CARE CENTER,70.0,60.0,,43.294403292181066,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,76.19,7.14,3.609061224489796,0.3546122448979592,0.9014285714285714,2.3530204081632653,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155719,GEORGE ADE MEMORIAL HEALTH CARE CENTER,IN,2021,0,,0,,0,,,,,,,IN,111.0,GEORGE ADE MEMORIAL HEALTH CARE CENTER,70.0,62.86,,43.294403292181066,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,86.36,2.27,3.552,0.272,0.941,2.34,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155719,GEORGE ADE MEMORIAL HEALTH CARE CENTER,IN,2022,0,,0,,0,,,,,,,IN,111.0,GEORGE ADE MEMORIAL HEALTH CARE CENTER,70.0,62.86,,43.294403292181066,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,72.73,2.27,3.5852,0.5992,0.8874,2.0986,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155719,GEORGE ADE MEMORIAL HEALTH CARE CENTER,IN,2023,0,,0,,0,,,,,,,IN,111.0,GEORGE ADE MEMORIAL HEALTH CARE CENTER,70.0,80.0,,43.294403292181066,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,75.0,5.36,3.714,0.5721,0.8855,2.2565,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155724,WOODBRIDGE HEALTH CAMPUS,IN,2009,0,,0,,0,,,,,,,IN,17.0,WOODBRIDGE HEALTH CAMPUS,69.0,75.36,5.0,29.92506172839506,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,23.08,32.69,3.190384615384615,0.1894230769230769,1.5221153846153843,1.4788461538461537,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155724,WOODBRIDGE HEALTH CAMPUS,IN,2010,0,,0,,0,,,,,,,IN,17.0,WOODBRIDGE HEALTH CAMPUS,69.0,72.46,9.0,29.92506172839506,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,22.0,26.0,3.424,0.291,1.449,1.6840000000000002,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155724,WOODBRIDGE HEALTH CAMPUS,IN,2011,0,,0,,0,,,,,,,IN,17.0,WOODBRIDGE HEALTH CAMPUS,69.0,79.71,,29.92506172839506,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,30.91,36.36,3.112,0.43,1.258,1.424,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155724,WOODBRIDGE HEALTH CAMPUS,IN,2012,0,,0,,0,,,,,,,IN,17.0,WOODBRIDGE HEALTH CAMPUS,69.0,79.71,,29.92506172839506,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,30.91,36.36,3.112,0.43,1.258,1.424,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155724,WOODBRIDGE HEALTH CAMPUS,IN,2013,0,,0,,0,,,,,,,IN,17.0,WOODBRIDGE HEALTH CAMPUS,69.0,86.96,,29.92506172839506,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,30.0,48.33,3.023,0.194,1.379,1.449,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,155724,WOODBRIDGE HEALTH CAMPUS,IN,2014,0,,0,,0,,,,,,,IN,17.0,WOODBRIDGE HEALTH CAMPUS,69.0,72.46,,29.92506172839506,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,32.0,46.0,3.919,0.501,1.454,1.964,1,0,1,control_same_state_matched
