ccn_str,ltcfocus_total_beds,ltcfocus_residents,ltcfocus_occupancy_pct,ltcfocus_rn_hprd,ltcfocus_directcare_hprd,baseline_medicaid_share,ltcfocus_medicare_share,baseline_support_years,sample_role,valid_pseudocohorts,analysis_state,facility_name_treatment,treat_year,treated_ever
235655,122.00000000000001,0.0,79.55622863247864,0.2681040065542276,2.806005651364063,63.309403292181074,9.16690170940171,,control,3.0,MI,Regency at Westland,,0
235656,49.0,0.0,88.35360042735043,0.4236206489177571,4.250860014245784,65.42868312757201,5.537863247863248,,control,3.0,MI,Christian Care Nursing Center,,0
235657,114.61538461538461,0.0,75.72424145299146,0.5818798564350589,4.094028611070874,21.55023515579071,40.745021367521375,,control,3.0,MI,Regency at Canton,,0
235658,71.0,0.0,66.80866452991452,1.8519230418917187,8.067838581297151,12.872745443856552,49.2820405982906,,control,3.0,MI,Regency At Bluffs Park,,0
235659,146.4465811965812,0.0,86.20584401709402,0.33935720692047877,4.951918372944639,59.03231481481481,28.26288461538462,,control,3.0,MI,Riverview Health & Rehab Center,,0
235660,51.0,0.0,67.01310897435897,2.5875209436905493,5.6605044857554105,12.721800411522633,65.24472222222222,,control,3.0,MI,The Oaks at Woodfield,,0
235661,80.0,0.0,90.0,0.4800301504448923,3.4841995988890204,44.44,27.78,,control,1.0,MI,Stonegate Health Campus,,0
235662,57.0,0.0,93.86,0.8677208881447623,3.9171330811080334,24.35,55.584999999999994,,control,1.0,MI,Shelby Crossing Health Campus,,0
235663,118.0,0.0,97.46,0.509513793662093,3.7701504455865207,48.7,27.83,,control,1.0,MI,Notting Hill of West Bloomfield,,0
235665,163.0,0.0,92.02,0.1566807773391907,3.7841718635001023,22.0,28.0,,control,1.0,MI,Optalis Health and Rehabilitation of Sterling Heig,,0
235666,138.0,0.0,94.93,1.223614510597443,4.537926558156547,32.06,31.3,,control,1.0,MI,Regency at Grand Blanc,,0
235668,88.0,0.0,84.095,1.3493070733007904,3.685150149209489,33.39,26.39,,control,1.0,MI,WellBridge of Brighton,,0
235669,72.0,0.0,53.47,1.164726203024106,4.996944660295827,4.105,47.335,,control,1.0,MI,Maple Manor Rehab Center of Novi Inc,,0
235700,68.0,0.0,91.18,0.8458284440825639,3.3603966010371815,51.61,22.58,,control,1.0,MI,The Willows At East Lansing,,0
235701,68.0,0.0,85.29,1.136335098502477,3.1978111241037914,48.28,29.31,,control,1.0,MI,The Willows At Okemos,,0
235704,124.0,0.0,94.35,0.8768002758592275,3.726822647845573,34.19,24.79,,control,1.0,MI,WellBridge of Romeo,,0
235705,39.0,0.0,75.64,0.3113587848932676,4.316698960043787,84.62,1.785,,control,1.0,MI,Helen Newberry Joy HLTCU Golden Leaves Living Cent,,0
235706,120.0,0.0,75.0,1.4109263689156968,4.357418059796133,50.305,18.395,,control,1.0,MI,Regency at Lansing West,,0
235707,56.0,0.0,92.86000000000001,0.9229493446147237,3.431985936532124,49.85,18.89,,control,1.0,MI,The Willows at Howell,,0
235708,48.0,0.0,89.58,0.9972727918903391,3.9939363850192136,0.0,48.84,,control,1.0,MI,Mary Free Bed Sub-Acute Rehabilitation,,0
235709,86.0,0.0,55.815,0.43568600257432766,4.859205982938416,43.175,37.295,,control,1.0,MI,The Rivers Health & Rehabilitation Center of Gross,,0
235714,92.0,0.0,91.3,0.31260947682616613,4.4596311516944995,54.76,11.9,,control,1.0,MI,Windemere Park Health and Rehabilitation Center,,0
235715,100.0,0.0,89.0,1.331629099971852,3.8377443943891345,42.7,15.73,,control,1.0,MI,WellBridge of Fenton,,0
235716,100.0,0.0,75.0,0.8756138767372178,4.255497244015816,29.23,17.27,,control,1.0,MI,WellBridge of Rochester Hills,,0
235718,54.0,0.0,91.66499999999999,0.3436163242487771,3.0653665712993794,26.41,39.155,,control,1.0,MI,Novi Lakes Health Campus,,0
235720,100.0,0.0,85.0,1.0871157283692041,3.2611476740173653,50.14,18.47,,control,1.0,MI,WellBridge of Pinckney,,0
235721,55.0,0.0,91.815,0.4874599447906883,3.2033398503087733,63.395,14.72,,control,1.0,MI,Orchard Grove Health Campus,,0
235722,66.0,0.0,83.33,0.191150871459695,2.9977970636117695,47.27,7.27,,control,1.0,MI,Mission Point Nursing & Physical Rehabilitation Ce,,0
235724,81.0,0.0,91.36,0.9830710464055468,6.928444980986885,25.68,0.0,,control,1.0,MI,DJ Jacobetti Home for Veterans,,0
235725,78.0,0.0,37.18,0.28472690969221953,4.801424096931877,21.7,57.925,,control,1.0,MI,Aerius Health Center,,0
235726,100.0,0.0,31.0,1.0248275748275748,4.303051471801471,3.845,26.925,,control,1.0,MI,WellBridge of Clarkston,,0
255050,60.0,0.5,85.6503872053872,0.22520522520482011,4.096380990069805,81.46954732510288,11.00135521885522,,control,3.0,MS,JEFFERSON DAVIS COMMUNITY HOSPITAL ECF,,0
255072,117.3967883967884,0.5,87.26749287749288,0.3623952422832815,4.514348644445551,82.80016211497693,4.4749222999223,,control,3.0,MS,WINSTON COUNTY NURSING HOME,,0
255091,67.21160321160322,1.0,92.78477596477597,0.20077068559892183,4.038356260011538,85.90885147774037,10.405855348355349,,control,3.0,MS,"LEXINGTON MANOR SENIOR CARE, LLC",,0
255093,203.64801864801865,3.5,69.56206034706035,0.39945553229058617,3.508504125499486,77.52439580995136,14.104794094794094,,control,3.0,MS,THE PILLARS OF BILOXI,,0
255095,120.0,3.0,88.76713675213675,0.22846644203060346,3.3511605106937106,78.20691358024692,17.946089743589745,,control,3.0,MS,CARE CENTER OF LAUREL,,0
255096,60.0,3.5,94.2973322973323,0.19300910553891837,3.644351783386927,83.34269110861703,9.45958818958819,,control,3.0,MS,LOUISVILLE HEALTHCARE LLC,,0
255097,120.0,2.5,81.08021367521368,0.3018843048460036,3.5007096614666255,81.32897119341564,9.071602564102564,,control,3.0,MS,CARE CENTER OF ABERDEEN,,0
255101,140.0,4.5,94.9704700854701,0.173939608266069,3.168254765347077,69.04543209876545,18.63232905982906,,control,3.0,MS,MCCOMB COMMUNITY CARE CENTER,,0
255103,104.43550893550893,1.0,80.79268583268583,0.1866546201338333,3.598250839571167,86.83631001371741,8.458874643874644,,control,3.0,MS,EDGEWOOD HEALTH & REHABILITATION,,0
255104,112.52136752136752,1.5,86.74910256410257,0.2776747175946662,3.4105280672636784,76.31510288065843,13.56397435897436,,control,3.0,MS,GRENADA LIVING CENTER,,0
255106,230.0,3.0,97.55573232323233,0.16408794023717746,2.896322543066921,67.73035914702581,20.670626780626783,,control,3.0,MS,BRANDON COMMUNITY CARE CENTER,,0
255110,125.0,4.0,90.32820512820513,0.34791718727534104,4.2040479551317045,69.37378600823044,21.35619658119658,,control,3.0,MS,"MS CARE CENTER OF ALCORN COUNTY, INC-SNF",,0
255111,107.88267288267289,1.5,69.35372960372962,0.2859214289419659,3.7532295875205075,79.83116847487217,14.14763532763533,,control,3.0,MS,WEST POINT COMMUNITY LIVING CENTER,,0
255112,120.0,3.5,89.45182206682207,0.3963996730936391,3.8627595916570727,77.11109115849857,16.417246179746183,,control,3.0,MS,PLEASANT HILLS COM LIV CENTER,,0
255113,109.73931623931625,2.5,99.49369658119659,0.21152227026802178,3.0961397544507823,78.17913580246913,21.37467948717949,,control,3.0,MS,RULEVILLE COMMUNITY CARE CENTER,,0
255114,120.0,5.5,90.74010683760685,0.18893073088117587,2.9484906430668167,75.79094650205761,17.350213675213677,,control,3.0,MS,CLEVELAND COMMUNITY CARE CENTER,,0
255115,180.0,4.0,95.92621794871796,0.3691874167264943,3.4058817533680097,65.70205761316873,18.96267094017094,,control,3.0,MS,MANHATTAN COMMUNITY CARE CENTER,,0
255116,105.0,7.0,93.82908896658897,0.25744897013311047,3.152067040717033,48.99925177702955,34.71301864801865,,control,3.0,MS,LAKELAND COMMUNITY CARE CENTER,,0
255125,102.0,2.5,92.66047008547008,0.20462846951458702,3.108805431577168,79.53004115226338,11.280491452991454,,control,3.0,MS,CHADWICK COMMUNITY CARE CENTER,,0
255126,104.42307692307693,4.5,85.39709401709402,0.1862965003839688,3.5022235340303327,88.31744855967078,8.444188034188034,,control,3.0,MS,WILKINSON COUNTY SENIOR CARE,,0
255127,73.0,9.5,91.94100427350428,0.32198608334030515,3.3786088921947375,76.32654320987655,14.88482905982906,,control,3.0,MS,TISHOMINGO COMM LIVING CENTER,,0
255128,60.0,3.0,97.90019943019944,0.21159147161689534,3.9261819708201076,87.61875171467763,4.3153347578347585,,control,3.0,MS,WALTER B CROOK NURSING FACILITY,,0
255130,40.0,4.5,97.70299145299145,0.29314723934460774,3.4450230890342226,84.54156378600823,6.014038461538462,,control,3.0,MS,TIPPAH COUNTY NURSING HOME,,0
255136,120.0,3.5,96.75254273504274,0.11923506704120707,3.2296484384833057,75.52343621399177,17.899209401709403,,control,3.0,MS,TUPELO COMMUNITY CARE CENTER,,0
255137,158.42346542346542,4.5,97.8305833980834,0.38729689548915525,3.659832957105537,88.20317745354782,3.5090365190365187,,control,3.0,MS,NESHOBA COUNTY NURSING HOME,,0
255138,60.0,12.0,87.53532051282052,0.3932328577318562,3.316904521727756,76.14728395061728,16.176132478632482,,control,3.0,MS,ASHLAND HEALTH AND REHABILITATION,,0
255140,119.5,2.0,89.40239316239317,0.26074206144240186,3.076252566181549,75.77543209876542,14.229423076923077,,control,3.0,MS,THE BLUFFS REHABILITATION AND HEALTHCARE CENTER,,0
255141,120.0,2.0,91.65767094017095,0.4652067289586434,3.4595537123127453,72.4027366255144,20.855,,control,3.0,MS,PICAYUNE REHABILITATION AND HEALTHCARE CENTER,,0
255146,180.0,7.0,91.19623931623931,0.30246128824107876,3.344209090673661,80.7051851851852,14.967457264957266,,control,3.0,MS,YAZOO CITY REHABILITATION AND HEALTHCARE CENTER,,0
255148,145.0,4.0,94.58615384615385,0.38952155219607526,3.5781720710240394,54.451893004115234,32.79517094017094,,control,3.0,MS,WOODLANDS REHABILITATION AND HEALTHCARE CENTER,,0
255149,60.0,1.0,94.85032051282052,0.2419222724561106,3.2914286420946923,74.43380658436215,16.46252136752137,,control,3.0,MS,BEDFORD CARE CENTER OF PETAL,,0
255150,60.0,0.5,95.02123931623932,0.21107267026758553,3.317850190220953,80.77502057613168,9.874415954415953,,control,3.0,MS,BEDFORD CARE CENTER OF MENDENHALL,,0
255153,120.0,0.5,85.7105982905983,0.31043516618968586,3.5059475377567075,85.94522633744856,11.551260683760685,,control,3.0,MS,BEDFORD CARE CENTER OF NEWTON,,0
255154,110.0,1.0,88.82331196581197,0.27244701984050435,3.4336620582981165,79.43569958847736,17.148504273504273,,control,3.0,MS,CRYSTAL REHABILITATION AND HEALTHCARE CENTER,,0
255156,136.1923076923077,3.5,84.40166666666667,0.2622410313813346,3.49760703836655,80.27255144032921,15.729209401709404,,control,3.0,MS,GRENADA REHABILITATION AND HEALTHCARE CENTER,,0
255158,156.03418803418805,1.0,90.12290598290599,0.4284296594444372,4.004839574579256,70.11090534979425,22.004358974358976,,control,3.0,MS,BEDFORD CARE CENTER OF HATTIESBURG,,0
255159,60.0,6.0,91.55675213675212,0.17032672141416486,3.2097996134040256,78.90362139917696,10.904935897435898,,control,3.0,MS,PERRY COUNTY NURSING CENTER,,0
255160,130.0,2.0,94.42282051282052,0.42240685358869673,4.494313930793998,59.65744855967078,29.240705128205132,,control,3.0,MS,THE MEADOWS,,0
255161,107.0,3.5,91.65903846153847,0.8836236914978546,3.628184880076645,78.78876543209876,11.267713675213676,,control,3.0,MS,NMMC BALDWYN NURSING FACILITY,,0
255164,60.0,1.5,88.72519230769231,0.15608157860330987,4.511482213483626,89.39592592592594,9.42878205128205,,control,3.0,MS,JEFFERSON COUNTY NURSING HOME,,0
255166,84.0,5.5,81.47109557109557,0.5777299449512526,5.093499341676508,72.83017707943634,11.704232064232064,,control,3.0,MS,ARABELLA HEALTH & WELLNESS OF MERIDIAN,,0
255168,25.0,0.0,78.76689976689977,3.2075817923921885,5.561195874513538,0.0,91.98056656306657,,control,3.0,MS,MERIT HEALTH WESLEY,,0
255169,100.6568894068894,0.0,77.55506928256929,0.23232656896278367,3.333773872920612,77.96340067340066,10.393732841232842,,control,3.0,MS,"TREND HEALTH AND REHAB OF NATCHEZ, LLC",,0
255179,60.0,4.0,83.24506410256411,0.3020207195273862,3.887070919422311,89.05654320987655,10.026346153846154,,control,3.0,MS,"LEAKESVILLE REHABILITATION AND NURSING CENTER, INC",,0
255181,60.0,6.5,89.03044871794873,0.2959062792609111,3.6675819127453746,77.32028806584363,11.37931623931624,,control,3.0,MS,GLEN OAKS NURSING CENTER,,0
255182,105.0,3.0,93.01,0.46694364489902196,4.547849900459793,64.51218106995884,19.835662393162394,,control,3.0,MS,LAKEVIEW NURSING CENTER,,0
255185,75.0,5.5,92.80100427350428,0.20633809914317333,3.5378427380243904,82.3438888888889,16.440405982905983,,control,3.0,MS,INDIANOLA REHABILITATION AND HEALTHCARE CENTER,,0
255191,120.0,2.5,81.53317987567988,0.2283484953851757,3.2060096764219237,77.03545703953111,11.159204221704222,,control,3.0,MS,ATTALA COUNTY NURSING CENTER,,0
255192,76.15306915306917,6.5,79.87402162652162,0.21112694523707215,4.608050005583593,80.87392442947998,13.993187645687646,,control,3.0,MS,CLAIBORNE COUNTY SENIOR CARE,,0
255206,120.0,5.5,80.07771367521369,0.4883863023109085,3.3694561622039885,77.71555555555557,15.772329059829062,,control,3.0,MS,AURORA HEALTH AND REHABILITATION,,0
255207,120.0,2.5,80.06119658119658,0.327889153433146,3.3890513648894873,69.30271604938271,17.487756410256413,,control,3.0,MS,PLAZA COMMUNITY LIVING CENTER,,0
255210,114.23076923076924,2.0,81.12754273504274,0.16057984302982997,3.5932423787060377,79.94397119341563,8.788076923076924,,control,3.0,MS,PINE CREST GUEST HOME INC,,0
255211,16.0,0.0,63.541666666666664,3.027181818181818,7.793303030303031,0.0,82.91666666666669,,control,3.0,MS,GREENWOOD LEFLORE SUB ACUTE UN,,0
255212,66.0,2.0,80.28767094017094,0.5398660436625984,3.437349975354672,69.49131687242799,18.304529914529915,,control,3.0,MS,COURTYARDS COMM LIVING CENTER,,0
255213,60.0,1.0,91.99027777777778,0.3244612091464414,4.412066576001861,76.28864197530865,13.252777777777778,,control,3.0,MS,MEADVILLE CONVALESCENT HOME,,0
255214,60.0,1.0,95.30538461538463,0.18023935302387847,3.307228934075545,76.3230452674897,12.031367521367521,,control,3.0,MS,LAWRENCE CO NURSING CENTER,,0
255215,60.0,1.5,90.29173076923078,0.26478963993737925,3.4086167309508033,79.16629629629631,13.850405982905984,,control,3.0,MS,LANDMARK OF COLLINS,,0
255216,105.62735042735042,3.0,63.78961538461539,0.195308881066646,3.9355625027689367,82.4749569771792,10.993282051282051,,control,3.0,MS,RIVERVIEW NURSING & REHABILITATION CENTER,,0
255217,60.0,0.5,79.40742424242424,0.36635216818250227,3.4276350904072346,87.01510288065845,10.978846153846154,,control,3.0,MS,RIVER HEIGHTS HEALTHCARE CENTER,,0
255218,105.0,2.5,89.67279914529914,0.41758185676731785,3.4922440287867644,74.7945267489712,14.479679487179489,,control,3.0,MS,TISHOMINGO MANOR,,0
255219,60.0,1.5,83.22117327117329,0.18117106023135557,3.4100530227679533,83.88259259259259,14.532474747474748,,control,3.0,MS,ARBOR WALK HEALTHCARE CENTER,,0
255220,54.0,3.0,87.45197746697747,0.14220066741848256,3.5842825576664232,87.40674897119342,4.348951048951049,,control,3.0,MS,SHARKEY-ISSAQUENA NURSING HOME,,0
255221,81.0,1.0,84.65219373219374,0.21056690452557875,3.820594383048641,73.09988028432473,15.747349002849004,,control,3.0,MS,HAVEN HALL HEALTH CARE CENTER,,0
255222,60.0,0.5,96.41824786324787,0.23776570604984854,4.508295844531553,57.614506172839505,14.834978632478634,,control,3.0,MS,TRINITY HEALTHCARE CENTER,,0
255226,58.0,3.5,88.17403846153846,0.3152049653281729,3.382848313249534,72.13,20.987713675213676,,control,3.0,MS,NATCHEZ REHABILITATION AND HEALTHCARE CENTER,,0
255227,118.57692307692308,8.5,81.83561965811965,0.32794299716566466,3.7884580819388654,75.39308641975308,15.26320512820513,,control,3.0,MS,COLUMBIA REHABILITATION AND HEALTHCARE CENTER,,0
255228,75.0,3.5,93.7832264957265,0.21628343374895614,3.127587259889502,78.36041152263374,19.091880341880344,,control,3.0,MS,DELTA REHABILITATION AND HEALTHCARE CENTER,,0
255229,120.0,1.0,94.66910256410257,0.15453350940002858,3.3812097887512236,76.74267489711934,18.19502136752137,,control,3.0,MS,HOLLY SPRINGS REHABILITATION AND HEALTHCARE CENTER,,0
255230,23.0,0.0,34.94027777777778,5.262797175847657,7.946485320591091,0.0,94.16788461538462,,control,3.0,MS,BAPTIST MEMORIAL HOSPITAL GT,,0
255232,95.0,5.0,92.35019230769231,0.25088780905568825,3.314129409549629,65.63263374485597,30.47397435897436,,control,3.0,MS,CORNERSTONE REHABILITATION AND HEALTHCARE CENTER,,0
255233,120.3974358974359,1.5,65.71630341880342,0.36622853156478097,3.470815733754944,87.42098765432101,9.285747863247865,,control,3.0,MS,AZALEA GARDENS NURSING CENTER,,0
255243,75.42307692307693,6.0,85.6963675213675,0.3443733424908043,4.361666880167133,78.66901234567901,14.07397435897436,,control,3.0,MS,BILLDORA SENIOR CARE,,0
255244,73.0,1.5,77.84873931623932,0.5869955464451415,3.744334393508316,56.257201646090536,29.49061965811966,,control,3.0,MS,SUNPLEX SUB-ACUTE CENTER,,0
255247,60.0,8.5,79.50608974358975,0.5898382575424959,3.4650873496574315,78.15979423868312,17.169444444444448,,control,3.0,MS,REST HAVEN HEALTH AND REHABILITATION,,0
255249,60.0,12.5,97.6923717948718,0.1257227139626187,3.3606509348620057,75.1272427983539,10.77732905982906,,control,3.0,MS,Compere NH Inc,,0
255250,120.0,3.0,96.88267094017094,0.4239320784646931,3.8352285471294545,78.65341563786009,10.130064102564102,,control,3.0,MS,MS CARE CENTER OF MORTON,,0
255251,60.0,0.5,95.6121153846154,0.49416572521169977,4.017638667790151,83.42440329218107,9.672457264957265,,control,3.0,MS,MS CARE CENTER OF DEKALB,,0
255252,116.0,3.5,93.07363247863248,0.4136424604842972,3.7843290908099614,83.11761316872428,11.480235042735044,,control,3.0,MS,MS CARE CENTER OF GREENVILLE,,0
255253,100.0,1.0,85.72222222222223,0.6273282646316086,3.453460933810818,76.63318930041152,16.03963675213675,,control,3.0,MS,VICKSBURG CONVALESCENT CENTER,,0
255257,140.0,4.5,92.50117650867651,0.46206740201518676,4.339350481021599,72.69822671156004,15.335203315203316,,control,3.0,MS,THE WINDSOR PLACE,,0
255259,60.0,4.0,89.44130341880341,0.10662868673465331,3.2705881327623296,82.3227160493827,10.905341880341881,,control,3.0,MS,HUMPHREYS CO NURSING CENTER,,0
255262,60.0,0.5,81.18931623931624,0.44039997688216476,3.339974293446563,59.675843621399174,31.294871794871796,,control,3.0,MS,LAURELWOOD COMMUNITY LIVING CENTER,,0
255263,58.0,4.5,72.35407342657344,0.30091528260104317,3.3002721069282153,82.3195136550692,13.855641025641027,,control,3.0,MS,MERIDIAN COMM LIVING CENTER,,0
255264,64.0,9.0,87.79743589743589,0.4180565360077375,2.94168139387621,75.35991769547324,20.093376068376067,,control,3.0,MS,LONGWOOD COMMUNITY LIVING CENTER,,0
255265,60.0,2.0,92.13715811965812,0.3849460216864369,3.8964176344929524,56.11222222222223,23.80320512820513,,control,3.0,MS,WINDHAM HOUSE OF HATTIESBURG,,0
255266,100.0,2.0,88.52350427350427,0.27060306090756936,3.898877758309242,52.710658436214,21.074252136752136,,control,3.0,MS,BRANDON COURT,,0
255267,111.07692307692308,3.0,81.89070318570319,0.16840437092269706,3.651738577160839,83.39550193290933,12.811068376068377,,control,3.0,MS,CLARKSDALE NURSING CENTER,,0
255268,120.0,0.5,83.15044871794872,0.3391759446396532,3.6336603467210233,80.5819341563786,14.468717948717952,,control,3.0,MS,NEW ALBANY HEALTH & REHAB CENTER,,0
255269,180.0,4.0,82.001047008547,0.309450126891129,3.5947121823219907,69.8483950617284,24.857222222222223,,control,3.0,MS,OXFORD HEALTH & REHAB CENTER,,0
255270,60.0,6.5,94.46564102564103,0.3213621357675184,3.4645264929318564,81.1545267489712,13.018760683760684,,control,3.0,MS,PONTOTOC HEALTH & REHAB CENTER,,0
255271,80.0,6.0,95.40598290598291,0.32644529155646346,3.1925317343665434,76.68411522633744,16.903440170940172,,control,3.0,MS,LIBERTY COMMUNITY LIVING CTR,,0
255272,98.0,1.0,89.86196581196582,0.3565398150111236,3.2358625732981947,75.3232098765432,10.518397435897437,,control,3.0,MS,"MYRTLES NURSING CENTER, LLC",,0
255274,120.0,1.0,91.10094017094018,0.19633816986034242,3.37248669399158,42.194115226337445,25.747777777777777,,control,3.0,MS,HIGHLAND HOME,,0
255275,60.0,0.0,95.6200641025641,0.2128886860867993,3.889501937126466,82.90761316872428,11.73974358974359,,control,3.0,MS,"MAGNOLIA SENIOR CARE, LLC",,0
255276,60.0,3.0,93.41435897435898,0.09883877469928323,3.460650063948693,81.18979423868313,13.567307692307693,,control,3.0,MS,THE MADISON HEALTH AND REHAB,,0
255277,60.0,7.0,93.62785224035224,0.25909634224212585,3.9137171575963383,84.04195660306772,13.697496762496764,,control,3.0,MS,GREENE COUNTY HEALTH AND REHABILITATION,,0
255278,120.0,3.5,89.39068376068377,0.19726591084026313,3.4023413924536063,78.2445417134306,13.328783346283346,,control,3.0,MS,HILLCREST NURSING CENTER,,0
255279,60.0,5.0,91.19023504273505,0.09785811821922932,3.5049927595552592,74.68648148148148,14.3857905982906,,control,3.0,MS,SARDIS COMMUNITY  NH,,0
255280,30.0,7.0,76.81029914529915,0.29242551216899043,4.72771354107462,0.0,49.61008547008547,,control,3.0,MS,CAMELLIA ESTATES,,0
255281,60.0,3.5,88.27861111111112,0.27186876825322204,3.961568427334012,67.38308641975308,20.706196581196586,,control,3.0,MS,LANDMARK OF DESOTO,,0
255282,121.0,0.5,92.93598743848744,0.21628469651258764,3.2126077680605256,79.6347063224841,8.724706682206683,,control,3.0,MS,CLINTON HEALTHCARE LLC - SNF,,0
255283,60.0,0.5,89.56532051282052,0.247190752584946,3.3259018718648194,74.33884773662552,15.76044871794872,,control,3.0,MS,VAIDEN COMMUNITY LIVING CENTER,,0
255284,60.0,4.5,92.52429487179488,0.25214121207515006,3.759281955868926,59.400370370370375,22.20318376068376,,control,3.0,MS,HERITAGE HOUSE NURSING CENTER,,0
255285,60.0,0.5,90.31891025641026,0.11001479289940828,3.7361471506748662,83.038683127572,8.373824786324787,,control,3.0,MS,COMMUNITY PLACE,,0
255289,60.0,10.0,85.34467948717949,0.2824719582816566,3.7007746939819435,74.47139917695472,13.004123931623932,,control,3.0,MS,RIVER CHASE VILLAGE,,0
255291,60.0,2.5,91.35643162393163,0.14888138392849778,3.49641397476374,75.25981294425739,12.46111952861953,,control,3.0,MS,COPIAH LIVING CENTER,,0
255292,60.0,3.0,92.77228632478632,0.1930018272290494,3.3725755564370585,86.52773662551441,10.133785936285935,,control,3.0,MS,LEGACY MANOR NURSING AND REHABILITATION CENTER,,0
255296,120.0,8.0,91.61358326858328,0.25729258683331657,3.4634464148039923,60.37958598328969,23.224170551670554,,control,3.0,MS,DESOTO HEALTHCARE CENTER,,0
255297,61.970991970991975,2.0,94.83328282828282,0.35894511571190557,3.6668305474678324,80.45524379598453,14.555624190624192,,control,3.0,MS,BEDFORD CARE CTR-MONROE HALL,,0
255299,60.0,4.5,85.92805555555556,0.3097125853861574,4.057013454022333,77.07695473251029,12.876923076923077,,control,3.0,MS,VINEYARD COURT NURSING CENTER,,0
255300,88.0,0.5,93.34867521367522,0.18916006264503302,4.147720204067658,65.33827160493827,18.824188034188033,,control,3.0,MS,WILLOW CREEK RETIREMENT CENTER,,0
255301,60.0,1.0,92.7232264957265,0.419735689541232,3.8414120745504583,64.51362139917696,20.955320512820514,,control,3.0,MS,"CARRINGTON, LLC D/B/A THE CARRINGTON",,0
255302,118.62030562030563,1.5,89.16824980574981,0.2789816315940588,4.111431286804338,69.84415139044768,19.31767158767159,,control,3.0,MS,SENATOBIA HEALTHCARE & REHAB,,0
255303,60.0,0.5,93.07944444444445,0.3318068470382459,3.8118224027506873,68.4688477366255,20.38397435897436,,control,3.0,MS,BRIAR HILL REST HOME,,0
255304,60.0,1.5,90.47517094017094,0.335784171408012,3.8891118994525398,59.6837037037037,24.076944444444443,,control,3.0,MS,THE NICHOLS CENTER,,0
255305,60.0,4.5,93.9223717948718,0.45769935807075524,3.7454667967890503,62.83162551440329,24.07346153846154,,control,3.0,MS,RIVER PLACE NURSING CENTER,,0
255306,66.0,7.0,95.87801282051282,0.4497473288265449,3.0997417386678787,79.33399176954731,14.047094017094018,,control,3.0,MS,TREND HEALTH AND REHAB OF HOUSTON,,0
255307,175.76923076923077,3.5,90.70698717948717,0.3774416846165597,4.9228555464764785,83.3048148148148,9.070042735042737,,control,3.0,MS,GOLDEN AGE NURSING HOME,,0
255309,140.0,7.0,95.35085470085471,0.383165974116072,5.80880984951322,62.32104938271604,16.232948717948716,,control,3.0,MS,CEDARS HEALTH CENTER,,0
255310,60.0,3.5,94.28871794871796,0.4437127285712192,4.383604647063011,72.02131687242797,17.810405982905984,,control,3.0,MS,SILVER CROSS HEALTH & REHAB,,0
255311,60.0,2.5,92.89529914529915,0.202819100894579,3.501747781858242,60.67761316872428,31.826538461538462,,control,3.0,MS,GREAT OAKS REHABILITATION AND HEALTHCARE CENTER,,0
255312,60.0,6.0,94.42358974358976,0.06988223169462303,3.7502845722727645,67.1754526748971,22.836452991452994,,control,3.0,MS,"UNION CO HEALTH AND REHAB CENTER, INC",,0
255313,59.621153846153845,4.5,96.418202991453,0.3046517468977565,4.514229724049541,62.06271230826786,17.845982905982908,,control,3.0,MS,Dugan Memorial Home,,0
255314,60.0,10.0,90.14414335664337,0.32819151157101206,3.5543521290231013,69.72354907095648,13.761713286713288,,control,3.0,MS,WASHINGTON CARE CENTER,,0
255315,105.87606837606837,2.0,90.22226495726497,0.2551494083886732,3.5758922777709743,73.27485596707818,11.465042735042736,,control,3.0,MS,"POPLAR SPRINGS NURSING CTR, LLC",,0
255316,80.25174825174825,2.5,96.68148601398602,0.1878207264248637,4.337842488671373,78.69999999999999,11.759430846930847,,control,3.0,MS,THE GROVE,,0
255317,29.0,0.0,64.60330484330484,4.052291246784853,7.698659145226282,0.0,90.06063390313392,,control,3.0,MS,NORTH MISSISSIPPI MED CTR SUB-ACUTE,,0
255318,60.0,3.5,97.30482905982906,0.5824568707863411,4.45191221873244,79.96119341563785,16.68241452991453,,control,3.0,MS,J G ALEXANDER NURSING CENTER,,0
255319,60.0,3.5,93.24611111111112,0.30766865118633985,4.38135432629133,71.19004115226338,13.836688034188033,,control,3.0,MS,"SUNSHINE HEALTH CARE, INC",,0
255320,80.0,5.0,93.72863247863248,0.3898447624183017,3.962684324124491,77.19794238683127,11.155277777777778,,control,3.0,MS,LANDMARK NURSING AND REHAB CENTER,,0
255321,184.0,5.0,93.82891025641025,0.46428005307638354,4.468147191244199,80.9685596707819,14.222051282051284,,control,3.0,MS,HATTIESBURG HEALTH & REHAB CENTER,,0
255322,70.0,2.5,92.90574462574463,0.1908108057238236,3.8590843526271,58.09448559670782,22.56577246827247,,control,3.0,MS,DUNBAR VILLAGE TERRACE,,0
255323,82.61473711473712,2.0,79.32887205387206,0.5617998950208966,4.416305113484289,55.44520014964459,34.53197293447293,,control,3.0,MS,GREENBRIAR NURSING CENTER,,0
255324,35.0,0.0,85.55008547008548,0.441227242125706,4.048851916283732,73.83897119341565,12.20130341880342,,control,3.0,MS,BRUCE COMMUNITY LIVING CENTER,,0
255325,52.0,5.0,89.39861111111111,0.4243158388638431,5.090044080015738,0.0,80.29583333333335,,control,3.0,MS,WISTERIA GARDENS,,0
