analysis_spec,sample_role,ccn_str,facility_name_treatment,analysis_state,year,ever_treated,treat_year,post_treat,event_time,did_treat,deal_id,reit_name,platform_name,ownership_effective_date,source_group,verification_tier,ltcfocus_state,ltcfocus_county,facility_name_ltcfocus,ltcfocus_total_beds,ltcfocus_occupancy_pct,ltcfocus_residents,baseline_medicaid_share,baseline_medicaid_n_years,baseline_window_start,baseline_window_end,baseline_method,valid_pseudocohorts,ltcfocus_medicaid_share,ltcfocus_medicare_share,ltcfocus_directcare_hprd,ltcfocus_rn_hprd,ltcfocus_lpn_hprd,ltcfocus_cna_hprd,sample_main_staffing
reit_extended_same_state,control,345322,The Laurels of Hendersonville,NC,2017,0,,0,,0,,,,,,,NC,89.0,THE LAURELS OF HENDERSONVILLE,100.0,90.0,,62.99925925925926,6.0,2009,2020,control_weighted_pseudocohort_reit,3,61.11,26.67,3.971,0.589,0.7,2.682,1
reit_extended_same_state,control,345322,The Laurels of Hendersonville,NC,2018,0,,0,,0,,,,,,,NC,89.0,THE LAURELS OF HENDERSONVILLE,100.0,85.0,,62.99925925925926,6.0,2009,2020,control_weighted_pseudocohort_reit,3,75.29,18.82,3.469881752887506,0.4217643105470786,0.7444101554609849,0.0,1
reit_extended_same_state,control,345322,The Laurels of Hendersonville,NC,2019,0,,0,,0,,,,,,,NC,89.0,THE LAURELS OF HENDERSONVILLE,100.0,89.0,,62.99925925925926,6.0,2009,2020,control_weighted_pseudocohort_reit,3,68.54,21.35,3.5753143872828157,0.2428939564210669,0.9512628613664988,2.3811575694952496,1
reit_extended_same_state,control,345322,The Laurels of Hendersonville,NC,2020,0,,0,,0,,,,,,,NC,89.0,THE LAURELS OF HENDERSONVILLE,100.0,95.0,,62.99925925925926,6.0,2009,2020,control_weighted_pseudocohort_reit,3,65.26,18.95,4.080900669847735,0.5025884126987415,1.0800275088063476,2.4982847483426465,1
reit_extended_same_state,control,345322,The Laurels of Hendersonville,NC,2021,0,,0,,0,,,,,,,NC,89.0,THE LAURELS OF HENDERSONVILLE,100.0,89.0,,62.99925925925926,6.0,2009,2020,control_weighted_pseudocohort_reit,3,68.54,21.35,4.128,0.629,0.974,2.525,1
reit_extended_same_state,control,345322,The Laurels of Hendersonville,NC,2022,0,,0,,0,,,,,,,NC,89.0,THE LAURELS OF HENDERSONVILLE,100.0,85.0,,62.99925925925926,6.0,2009,2020,control_weighted_pseudocohort_reit,3,69.41,5.88,4.0019,0.3658,0.7825,2.8536,1
reit_extended_same_state,control,345322,The Laurels of Hendersonville,NC,2023,0,,0,,0,,,,,,,NC,89.0,THE LAURELS OF HENDERSONVILLE,100.0,92.0,,62.99925925925926,6.0,2009,2020,control_weighted_pseudocohort_reit,3,60.87,16.3,2.4016,0.2078,0.3626,1.8313,1
reit_extended_same_state,control,345326,Willowbrooke Court SC Ctr at Matthews Glen,NC,2009,0,,0,,0,,,,,,,NC,119.0,WILLOWBROOKE COURT SC CTR AT P,16.0,75.0,,0.0,6.0,2009,2020,control_weighted_pseudocohort_reit,3,0.0,50.0,18.11666666666667,3.1500000000000004,1.9583333333333333,13.008333333333333,1
reit_extended_same_state,control,345326,Willowbrooke Court SC Ctr at Matthews Glen,NC,2010,0,,0,,0,,,,,,,NC,119.0,WILLOWBROOKE COURT SC CTR AT P,16.0,93.75,,0.0,6.0,2009,2020,control_weighted_pseudocohort_reit,3,0.0,33.33,5.013333333333333,0.3799999999999999,1.3866666666666667,3.246666666666667,1
reit_extended_same_state,control,345326,Willowbrooke Court SC Ctr at Matthews Glen,NC,2011,0,,0,,0,,,,,,,NC,119.0,WILLOWBROOKE COURT SC CTR AT P,16.0,75.0,,0.0,6.0,2009,2020,control_weighted_pseudocohort_reit,3,0.0,16.67,6.954,1.058,1.904,3.992,1
reit_extended_same_state,control,345326,Willowbrooke Court SC Ctr at Matthews Glen,NC,2012,0,,0,,0,,,,,,,NC,119.0,WILLOWBROOKE COURT SC CTR AT P,16.0,87.5,,0.0,6.0,2009,2020,control_weighted_pseudocohort_reit,3,0.0,42.86,5.55,0.586,1.486,3.479,1
reit_extended_same_state,control,345326,Willowbrooke Court SC Ctr at Matthews Glen,NC,2013,0,,0,,0,,,,,,,NC,119.0,WILLOWBROOKE COURT SC CTR AT P,16.0,100.0,,0.0,6.0,2009,2020,control_weighted_pseudocohort_reit,3,0.0,37.5,15.588,2.219,1.294,12.075,1
reit_extended_same_state,control,345326,Willowbrooke Court SC Ctr at Matthews Glen,NC,2014,0,,0,,0,,,,,,,NC,119.0,WILLOWBROOKE COURT SC CTR AT PLANTATION ESTATES,16.0,81.25,,0.0,6.0,2009,2020,control_weighted_pseudocohort_reit,3,0.0,23.08,20.854,1.885,6.035,12.935,1
reit_extended_same_state,control,345326,Willowbrooke Court SC Ctr at Matthews Glen,NC,2015,0,,0,,0,,,,,,,NC,119.0,WILLOWBROOKE COURT SC CTR AT PLANTATION ESTATES,16.0,75.0,,0.0,6.0,2009,2020,control_weighted_pseudocohort_reit,3,0.0,75.0,21.725,1.963,6.513,13.25,1
reit_extended_same_state,control,345326,Willowbrooke Court SC Ctr at Matthews Glen,NC,2016,0,,0,,0,,,,,,,NC,119.0,WILLOWBROOKE COURT SC CTR AT PLANTATION ESTATES,16.0,81.25,,0.0,6.0,2009,2020,control_weighted_pseudocohort_reit,3,0.0,46.15,3.604,0.819,1.027,1.758,1
reit_extended_same_state,control,345326,Willowbrooke Court SC Ctr at Matthews Glen,NC,2017,0,,0,,0,,,,,,,NC,119.0,WILLOWBROOKE COURT SC CTR AT PLANTATION ESTATES,16.0,68.75,,0.0,6.0,2009,2020,control_weighted_pseudocohort_reit,3,0.0,18.18,7.132,2.273,1.741,3.118,1
reit_extended_same_state,control,345326,Willowbrooke Court SC Ctr at Matthews Glen,NC,2018,0,,0,,0,,,,,,,NC,119.0,WILLOWBROOKE COURT SC CTR AT PLANTATION ESTATES,16.0,100.0,,0.0,6.0,2009,2020,control_weighted_pseudocohort_reit,3,0.0,50.0,4.063,1.022,0.925,2.116,1
reit_extended_same_state,control,345326,Willowbrooke Court SC Ctr at Matthews Glen,NC,2019,0,,0,,0,,,,,,,NC,119.0,WILLOWBROOKE COURT SC CTR AT PLANTATION ESTATES,16.0,68.75,,0.0,6.0,2009,2020,control_weighted_pseudocohort_reit,3,0.0,27.27,5.45973076923077,1.4385769230769228,1.585576923076923,2.435576923076923,1
reit_extended_same_state,control,345326,Willowbrooke Court SC Ctr at Matthews Glen,NC,2020,0,,0,,0,,,,,,,NC,119.0,WILLOWBROOKE COURT SC CTR AT PLANTATION ESTATES,16.0,100.0,,0.0,6.0,2009,2020,control_weighted_pseudocohort_reit,3,0.0,37.5,3.8911818181818183,0.5517121212121212,0.9195757575757576,2.4198939393939396,1
reit_extended_same_state,control,345326,Willowbrooke Court SC Ctr at Matthews Glen,NC,2021,0,,0,,0,,,,,,,NC,119.0,WILLOWBROOKE COURT SC CTR AT MATTHEWS GLEN,15.0,33.33,,0.0,6.0,2009,2020,control_weighted_pseudocohort_reit,3,0.0,60.0,4.975,0.678,1.75,2.547,1
reit_extended_same_state,control,345326,Willowbrooke Court SC Ctr at Matthews Glen,NC,2022,0,,0,,0,,,,,,,NC,119.0,WILLOWBROOKE COURT SC CTR AT MATTHEWS GLEN,15.0,33.33,,0.0,6.0,2009,2020,control_weighted_pseudocohort_reit,3,0.0,60.0,4.8621,0.8605,1.4482,2.5535,1
reit_extended_same_state,control,345326,Willowbrooke Court SC Ctr at Matthews Glen,NC,2023,0,,0,,0,,,,,,,NC,119.0,WILLOWBROOKE COURT SC CTR AT MATTHEWS GLEN,15.0,73.33,,0.0,6.0,2009,2020,control_weighted_pseudocohort_reit,3,0.0,27.27,4.6043,1.0829,1.0086,2.5128,1
reit_extended_same_state,control,345328,Givens Health Center,NC,2009,0,,0,,0,,,,,,,NC,21.0,GIVENS HEALTH CENTER,58.0,100.0,0,25.89646090534979,6.0,2009,2020,control_weighted_pseudocohort_reit,3,43.1,8.62,3.706896551724138,0.2836206896551724,1.031896551724138,2.3913793103448273,1
reit_extended_same_state,control,345328,Givens Health Center,NC,2010,0,,0,,0,,,,,,,NC,21.0,GIVENS HEALTH CENTER,58.0,98.28,0,25.89646090534979,6.0,2009,2020,control_weighted_pseudocohort_reit,3,29.82,14.04,3.897368421052632,0.2657894736842106,0.9035087719298246,2.7280701754385963,1
reit_extended_same_state,control,345328,Givens Health Center,NC,2011,0,,0,,0,,,,,,,NC,21.0,GIVENS HEALTH CENTER,58.0,93.1,,25.89646090534979,6.0,2009,2020,control_weighted_pseudocohort_reit,3,37.04,7.41,3.43,0.62,0.561,2.248,1
reit_extended_same_state,control,345328,Givens Health Center,NC,2012,0,,0,,0,,,,,,,NC,21.0,GIVENS HEALTH CENTER,70.0,95.71,,25.89646090534979,6.0,2009,2020,control_weighted_pseudocohort_reit,3,26.87,13.43,4.099,0.706,0.622,2.772,1
reit_extended_same_state,control,345328,Givens Health Center,NC,2013,0,,0,,0,,,,,,,NC,21.0,GIVENS HEALTH CENTER,70.0,92.86,,25.89646090534979,6.0,2009,2020,control_weighted_pseudocohort_reit,3,24.62,7.69,4.149,0.885,0.534,2.731,1
reit_extended_same_state,control,345328,Givens Health Center,NC,2014,0,,0,,0,,,,,,,NC,21.0,GIVENS HEALTH CENTER,70.0,95.71,,25.89646090534979,6.0,2009,2020,control_weighted_pseudocohort_reit,3,14.93,25.37,4.171,0.734,0.713,2.724,1
reit_extended_same_state,control,345328,Givens Health Center,NC,2015,0,,0,,0,,,,,,,NC,21.0,GIVENS HEALTH CENTER,70.0,90.0,,25.89646090534979,6.0,2009,2020,control_weighted_pseudocohort_reit,3,15.87,9.52,4.156,1.008,0.659,2.49,1
reit_extended_same_state,control,345328,Givens Health Center,NC,2016,0,,0,,0,,,,,,,NC,21.0,GIVENS HEALTH CENTER,70.0,87.14,,25.89646090534979,6.0,2009,2020,control_weighted_pseudocohort_reit,3,13.11,3.28,3.869,0.814,0.698,2.357,1
reit_extended_same_state,control,345328,Givens Health Center,NC,2017,0,,0,,0,,,,,,,NC,21.0,GIVENS HEALTH CENTER,70.0,87.14,,25.89646090534979,6.0,2009,2020,control_weighted_pseudocohort_reit,3,13.11,3.28,3.869,0.814,0.698,2.357,1
reit_extended_same_state,control,345328,Givens Health Center,NC,2018,0,,0,,0,,,,,,,NC,21.0,GIVENS HEALTH CENTER,70.0,92.86,,25.89646090534979,6.0,2009,2020,control_weighted_pseudocohort_reit,3,18.46,10.77,4.104042034354534,0.7410451701076701,0.8176148677711178,0.0,1
reit_extended_same_state,control,345328,Givens Health Center,NC,2019,0,,0,,0,,,,,,,NC,21.0,GIVENS HEALTH CENTER,84.0,76.19,,25.89646090534979,6.0,2009,2020,control_weighted_pseudocohort_reit,3,10.94,20.31,4.357489073426573,0.6294219842657341,0.9141568327505828,2.8139102564102565,1
reit_extended_same_state,control,345328,Givens Health Center,NC,2020,0,,0,,0,,,,,,,NC,21.0,GIVENS HEALTH CENTER,84.0,91.43,,25.89646090534979,6.0,2009,2020,control_weighted_pseudocohort_reit,3,10.94,20.31,4.501161330553986,0.901453758008291,0.5245802301205954,3.075127342425099,1
reit_extended_same_state,control,345328,Givens Health Center,NC,2021,0,,0,,0,,,,,,,NC,21.0,GIVENS HEALTH CENTER,70.0,61.43,,25.89646090534979,6.0,2009,2020,control_weighted_pseudocohort_reit,3,18.6,20.93,5.144,0.897,1.063,3.184,1
reit_extended_same_state,control,345328,Givens Health Center,NC,2022,0,,0,,0,,,,,,,NC,21.0,GIVENS HEALTH CENTER,70.0,82.86,,25.89646090534979,6.0,2009,2020,control_weighted_pseudocohort_reit,3,15.52,25.86,4.147,0.5569,0.8613,2.7289,1
reit_extended_same_state,control,345328,Givens Health Center,NC,2023,0,,0,,0,,,,,,,NC,21.0,GIVENS HEALTH CENTER,70.0,82.86,,25.89646090534979,6.0,2009,2020,control_weighted_pseudocohort_reit,3,18.97,20.69,4.2883,0.5397,1.135,2.6136,1
reit_extended_same_state,treated,345329,Hibriten Mountain Nursing and Rehabilitation,NC,2009,1,2019,0,-10,0,REIT002,Omega Healthcare Investors,Consulate / LaVie subset,2019,omega_consulate_2019_verified_subset,verified,NC,27.0,GATEWAY REHABILITATION AND HEALTHCARE,118.0,78.81,3,69.369,10.0,2009,2018,treated_all_preyears,,67.74,20.43,3.361827956989247,0.3795698924731183,0.7,2.282258064516129,1
reit_extended_same_state,treated,345329,Hibriten Mountain Nursing and Rehabilitation,NC,2010,1,2019,0,-9,0,REIT002,Omega Healthcare Investors,Consulate / LaVie subset,2019,omega_consulate_2019_verified_subset,verified,NC,27.0,GATEWAY REHABILITATION AND HEALTHCARE,118.0,77.12,3,69.369,10.0,2009,2018,treated_all_preyears,,62.64,20.88,3.373076923076923,0.321978021978022,0.7840659340659342,2.267032967032967,1
reit_extended_same_state,treated,345329,Hibriten Mountain Nursing and Rehabilitation,NC,2011,1,2019,0,-8,0,REIT002,Omega Healthcare Investors,Consulate / LaVie subset,2019,omega_consulate_2019_verified_subset,verified,NC,27.0,GATEWAY REHABILITATION AND HEALTHCARE,118.0,77.12,,69.369,10.0,2009,2018,treated_all_preyears,,62.64,20.88,3.373,0.322,0.784,2.267,1
reit_extended_same_state,treated,345329,Hibriten Mountain Nursing and Rehabilitation,NC,2012,1,2019,0,-7,0,REIT002,Omega Healthcare Investors,Consulate / LaVie subset,2019,omega_consulate_2019_verified_subset,verified,NC,27.0,GATEWAY REHABILITATION AND HEALTHCARE,118.0,72.03,,69.369,10.0,2009,2018,treated_all_preyears,,71.76,10.59,3.351,0.367,0.71,2.274,1
reit_extended_same_state,treated,345329,Hibriten Mountain Nursing and Rehabilitation,NC,2013,1,2019,0,-6,0,REIT002,Omega Healthcare Investors,Consulate / LaVie subset,2019,omega_consulate_2019_verified_subset,verified,NC,27.0,GATEWAY REHABILITATION AND HEALTHCARE,118.0,77.97,,69.369,10.0,2009,2018,treated_all_preyears,,68.48,13.04,3.143,0.301,0.869,1.973,1
reit_extended_same_state,treated,345329,Hibriten Mountain Nursing and Rehabilitation,NC,2014,1,2019,0,-5,0,REIT002,Omega Healthcare Investors,Consulate / LaVie subset,2019,omega_consulate_2019_verified_subset,verified,NC,27.0,GATEWAY REHABILITATION AND HEALTHCARE,118.0,80.51,,69.369,10.0,2009,2018,treated_all_preyears,,73.68,9.47,3.343,0.441,0.807,2.095,1
reit_extended_same_state,treated,345329,Hibriten Mountain Nursing and Rehabilitation,NC,2015,1,2019,0,-4,0,REIT002,Omega Healthcare Investors,Consulate / LaVie subset,2019,omega_consulate_2019_verified_subset,verified,NC,27.0,GATEWAY REHABILITATION AND HEALTHCARE,118.0,80.51,,69.369,10.0,2009,2018,treated_all_preyears,,72.63,11.58,3.086,0.266,0.885,1.935,1
reit_extended_same_state,treated,345329,Hibriten Mountain Nursing and Rehabilitation,NC,2016,1,2019,0,-3,0,REIT002,Omega Healthcare Investors,Consulate / LaVie subset,2019,omega_consulate_2019_verified_subset,verified,NC,27.0,GATEWAY REHABILITATION AND HEALTHCARE,100.0,96.0,,69.369,10.0,2009,2018,treated_all_preyears,,72.92,9.38,3.011,0.167,0.902,1.943,1
reit_extended_same_state,treated,345329,Hibriten Mountain Nursing and Rehabilitation,NC,2017,1,2019,0,-2,0,REIT002,Omega Healthcare Investors,Consulate / LaVie subset,2019,omega_consulate_2019_verified_subset,verified,NC,27.0,GATEWAY REHABILITATION AND HEALTHCARE,100.0,92.0,,69.369,10.0,2009,2018,treated_all_preyears,,67.39,10.87,2.997,0.222,0.793,1.982,1
reit_extended_same_state,treated,345329,Hibriten Mountain Nursing and Rehabilitation,NC,2018,1,2019,0,-1,0,REIT002,Omega Healthcare Investors,Consulate / LaVie subset,2019,omega_consulate_2019_verified_subset,verified,NC,27.0,GATEWAY REHABILITATION AND HEALTHCARE,100.0,84.0,,69.369,10.0,2009,2018,treated_all_preyears,,73.81,8.33,2.978909835611889,0.1845979871220088,1.0990019003339422,0.0,1
reit_extended_same_state,treated,345329,Hibriten Mountain Nursing and Rehabilitation,NC,2019,1,2019,1,0,1,REIT002,Omega Healthcare Investors,Consulate / LaVie subset,2019,omega_consulate_2019_verified_subset,verified,NC,27.0,GATEWAY REHABILITATION AND HEALTHCARE,100.0,87.0,,69.369,10.0,2009,2018,treated_all_preyears,,67.82,11.49,3.0887194949161407,0.1993923782139523,0.7036613352259325,2.1856657814762563,1
reit_extended_same_state,treated,345329,Hibriten Mountain Nursing and Rehabilitation,NC,2020,1,2019,1,1,1,REIT002,Omega Healthcare Investors,Consulate / LaVie subset,2019,omega_consulate_2019_verified_subset,verified,NC,27.0,GATEWAY REHABILITATION AND HEALTHCARE,100.0,93.0,,69.369,10.0,2009,2018,treated_all_preyears,,69.89,9.68,2.832416723861817,0.2698866591069599,0.8627558363920305,1.699774228362826,1
reit_extended_same_state,treated,345329,Hibriten Mountain Nursing and Rehabilitation,NC,2021,1,2019,1,2,1,REIT002,Omega Healthcare Investors,Consulate / LaVie subset,2019,omega_consulate_2019_verified_subset,verified,NC,27.0,GATEWAY REHABILITATION AND HEALTHCARE,100.0,96.0,,69.369,10.0,2009,2018,treated_all_preyears,,62.5,8.33,2.3,0.371,0.593,1.335,1
reit_extended_same_state,treated,345329,Hibriten Mountain Nursing and Rehabilitation,NC,2022,1,2019,1,3,1,REIT002,Omega Healthcare Investors,Consulate / LaVie subset,2019,omega_consulate_2019_verified_subset,verified,NC,27.0,GATEWAY REHABILITATION AND HEALTHCARE,100.0,96.0,,69.369,10.0,2009,2018,treated_all_preyears,,62.5,8.33,2.3461,0.2048,0.7028,1.4385,1
reit_extended_same_state,treated,345329,Hibriten Mountain Nursing and Rehabilitation,NC,2023,1,2019,1,4,1,REIT002,Omega Healthcare Investors,Consulate / LaVie subset,2019,omega_consulate_2019_verified_subset,verified,NC,27.0,GATEWAY REHABILITATION AND HEALTHCARE,100.0,86.0,,69.369,10.0,2009,2018,treated_all_preyears,,69.77,6.98,2.8251,0.1234,0.5242,2.1774,1
reit_extended_same_state,control,345330,The Graybrier Nursing and Retirement Center,NC,2009,0,,0,,0,,,,,,,NC,151.0,THE GRAYBRIER NURS & RETIREMENT CT,128.0,89.06,2,71.5040329218107,6.0,2009,2020,control_weighted_pseudocohort_reit,3,72.81,14.91,3.901754385964913,0.2596491228070176,1.0210526315789474,2.6210526315789475,1
reit_extended_same_state,control,345330,The Graybrier Nursing and Retirement Center,NC,2010,0,,0,,0,,,,,,,NC,151.0,THE GRAYBRIER NURS & RETIREMENT CT,128.0,94.53,1,71.5040329218107,6.0,2009,2020,control_weighted_pseudocohort_reit,3,73.55,5.79,3.4834710743801653,0.1334710743801652,0.9867768595041322,2.3632231404958675,1
reit_extended_same_state,control,345330,The Graybrier Nursing and Retirement Center,NC,2011,0,,0,,0,,,,,,,NC,151.0,THE GRAYBRIER NURS & RETIREMENT CT,128.0,86.72,,71.5040329218107,6.0,2009,2020,control_weighted_pseudocohort_reit,3,74.77,8.11,4.016,0.151,1.095,2.77,1
reit_extended_same_state,control,345330,The Graybrier Nursing and Retirement Center,NC,2012,0,,0,,0,,,,,,,NC,151.0,THE GRAYBRIER NURS & RETIREMENT CT,128.0,85.16,,71.5040329218107,6.0,2009,2020,control_weighted_pseudocohort_reit,3,76.15,6.42,4.532,0.185,1.298,3.048,1
reit_extended_same_state,control,345330,The Graybrier Nursing and Retirement Center,NC,2013,0,,0,,0,,,,,,,NC,151.0,THE GRAYBRIER NURS & RETIREMENT CT,128.0,82.81,,71.5040329218107,6.0,2009,2020,control_weighted_pseudocohort_reit,3,61.32,7.55,4.52,0.343,1.189,2.988,1
reit_extended_same_state,control,345330,The Graybrier Nursing and Retirement Center,NC,2014,0,,0,,0,,,,,,,NC,151.0,THE GRAYBRIER NURS & RETIREMENT CT,128.0,88.28,,71.5040329218107,6.0,2009,2020,control_weighted_pseudocohort_reit,3,69.91,7.08,3.904,0.429,0.923,2.552,1
reit_extended_same_state,control,345330,The Graybrier Nursing and Retirement Center,NC,2015,0,,0,,0,,,,,,,NC,151.0,THE GRAYBRIER NURS & RETIREMENT CT,128.0,89.84,,71.5040329218107,6.0,2009,2020,control_weighted_pseudocohort_reit,3,65.22,8.7,3.44,0.504,0.809,2.127,1
reit_extended_same_state,control,345330,The Graybrier Nursing and Retirement Center,NC,2016,0,,0,,0,,,,,,,NC,151.0,THE GRAYBRIER NURS & RETIREMENT CT,128.0,82.81,,71.5040329218107,6.0,2009,2020,control_weighted_pseudocohort_reit,3,83.02,4.72,4.189,0.206,1.277,2.705,1
reit_extended_same_state,control,345330,The Graybrier Nursing and Retirement Center,NC,2017,0,,0,,0,,,,,,,NC,151.0,THE GRAYBRIER NURS & RETIREMENT CT,128.0,92.19,,71.5040329218107,6.0,2009,2020,control_weighted_pseudocohort_reit,3,66.95,16.95,3.459,0.234,1.01,2.215,1
reit_extended_same_state,control,345330,The Graybrier Nursing and Retirement Center,NC,2018,0,,0,,0,,,,,,,NC,151.0,THE GRAYBRIER NURS & RETIREMENT CT,128.0,84.38,,71.5040329218107,6.0,2009,2020,control_weighted_pseudocohort_reit,3,75.0,4.63,2.806520084405528,0.2911391738649124,0.7170562901491716,0.0,1
reit_extended_same_state,control,345330,The Graybrier Nursing and Retirement Center,NC,2019,0,,0,,0,,,,,,,NC,151.0,THE GRAYBRIER NURS & RETIREMENT CT,128.0,75.0,,71.5040329218107,6.0,2009,2020,control_weighted_pseudocohort_reit,3,67.71,5.21,3.7551839425090425,0.2228748407503404,1.0407065925698136,2.4916025091888883,1
reit_extended_same_state,control,345330,The Graybrier Nursing and Retirement Center,NC,2020,0,,0,,0,,,,,,,NC,151.0,THE GRAYBRIER NURS & RETIREMENT CT,128.0,75.0,,71.5040329218107,6.0,2009,2020,control_weighted_pseudocohort_reit,3,67.71,5.21,3.455833333333333,0.2383333333333333,0.9633333333333332,2.254166666666667,1
reit_extended_same_state,control,345330,The Graybrier Nursing and Retirement Center,NC,2021,0,,0,,0,,,,,,,NC,151.0,THE GRAYBRIER NURS & RETIREMENT CT,128.0,70.31,,71.5040329218107,6.0,2009,2020,control_weighted_pseudocohort_reit,3,72.22,4.44,3.464,0.181,1.387,1.896,1
reit_extended_same_state,control,345330,The Graybrier Nursing and Retirement Center,NC,2022,0,,0,,0,,,,,,,NC,151.0,THE GRAYBRIER NURS & RETIREMENT CT,128.0,70.31,,71.5040329218107,6.0,2009,2020,control_weighted_pseudocohort_reit,3,72.22,4.44,3.7302,0.4112,0.777,2.5421,1
reit_extended_same_state,control,345330,The Graybrier Nursing and Retirement Center,NC,2023,0,,0,,0,,,,,,,NC,151.0,THE GRAYBRIER NURS & RETIREMENT CT,128.0,64.84,,71.5040329218107,6.0,2009,2020,control_weighted_pseudocohort_reit,3,72.29,4.82,6.5019,0.4877,0.7886,5.2255,1
reit_extended_same_state,control,345333,Abbotts Creek Center,NC,2009,0,,0,,0,,,,,,,NC,57.0,ABBOTTS CREEK CARE AND REHABILITATION,64.0,92.19,2,62.50325102880658,6.0,2009,2020,control_weighted_pseudocohort_reit,3,74.58,10.17,2.8737288135593224,0.376271186440678,0.588135593220339,1.9093220338983052,1
reit_extended_same_state,control,345333,Abbotts Creek Center,NC,2010,0,,0,,0,,,,,,,NC,57.0,ABBOTTS CREEK CARE AND REHABILITATION,64.0,87.5,1,62.50325102880658,6.0,2009,2020,control_weighted_pseudocohort_reit,3,80.36,3.57,2.8901785714285713,0.5767857142857142,0.4142857142857142,1.8991071428571429,1
reit_extended_same_state,control,345333,Abbotts Creek Center,NC,2011,0,,0,,0,,,,,,,NC,57.0,ABBOTTS CREEK CARE AND REHABILITATION CENTER,64.0,89.06,,62.50325102880658,6.0,2009,2020,control_weighted_pseudocohort_reit,3,71.93,8.77,2.815,0.711,0.311,1.793,1
reit_extended_same_state,control,345333,Abbotts Creek Center,NC,2012,0,,0,,0,,,,,,,NC,57.0,ABBOTTS CREEK CENTER,64.0,89.06,,62.50325102880658,6.0,2009,2020,control_weighted_pseudocohort_reit,3,56.14,29.82,3.239,0.857,0.464,1.918,1
reit_extended_same_state,control,345333,Abbotts Creek Center,NC,2013,0,,0,,0,,,,,,,NC,57.0,ABBOTTS CREEK CENTER,64.0,89.06,,62.50325102880658,6.0,2009,2020,control_weighted_pseudocohort_reit,3,56.14,29.82,3.239,0.857,0.464,1.918,1
reit_extended_same_state,control,345333,Abbotts Creek Center,NC,2014,0,,0,,0,,,,,,,NC,57.0,ABBOTTS CREEK CENTER,64.0,93.75,,62.50325102880658,6.0,2009,2020,control_weighted_pseudocohort_reit,3,55.0,18.33,3.093,0.773,0.458,1.863,1
reit_extended_same_state,control,345333,Abbotts Creek Center,NC,2015,0,,0,,0,,,,,,,NC,57.0,ABBOTTS CREEK CENTER,64.0,93.75,,62.50325102880658,6.0,2009,2020,control_weighted_pseudocohort_reit,3,53.33,15.0,3.074,0.684,0.575,1.815,1
reit_extended_same_state,control,345333,Abbotts Creek Center,NC,2016,0,,0,,0,,,,,,,NC,57.0,ABBOTTS CREEK CENTER,64.0,95.31,,62.50325102880658,6.0,2009,2020,control_weighted_pseudocohort_reit,3,54.1,27.87,2.985,0.584,0.566,1.836,1
reit_extended_same_state,control,345333,Abbotts Creek Center,NC,2017,0,,0,,0,,,,,,,NC,57.0,ABBOTTS CREEK CENTER,64.0,98.44,,62.50325102880658,6.0,2009,2020,control_weighted_pseudocohort_reit,3,49.21,14.29,2.937,0.616,0.563,1.758,1
reit_extended_same_state,control,345333,Abbotts Creek Center,NC,2018,0,,0,,0,,,,,,,NC,57.0,ABBOTTS CREEK CENTER,64.0,93.75,,62.50325102880658,6.0,2009,2020,control_weighted_pseudocohort_reit,3,53.33,21.67,2.9241406409187736,0.457425997962397,0.6277468278225433,0.0,1
reit_extended_same_state,control,345333,Abbotts Creek Center,NC,2019,0,,0,,0,,,,,,,NC,57.0,ABBOTTS CREEK CENTER,64.0,96.88,,62.50325102880658,6.0,2009,2020,control_weighted_pseudocohort_reit,3,58.06,11.29,2.9551464413722477,0.3136477214541731,0.8035627240143368,1.8379359959037376,1
reit_extended_same_state,control,345333,Abbotts Creek Center,NC,2020,0,,0,,0,,,,,,,NC,57.0,ABBOTTS CREEK CENTER,64.0,96.88,,62.50325102880658,6.0,2009,2020,control_weighted_pseudocohort_reit,3,41.94,14.52,3.0451682866399845,0.399922114224001,0.9705787688202782,1.6746674035957057,1
reit_extended_same_state,control,345333,Abbotts Creek Center,NC,2021,0,,0,,0,,,,,,,NC,57.0,ABBOTTS CREEK CENTER,64.0,96.88,,62.50325102880658,6.0,2009,2020,control_weighted_pseudocohort_reit,3,41.94,14.52,3.016,0.233,1.035,1.748,1
reit_extended_same_state,control,345333,Abbotts Creek Center,NC,2022,0,,0,,0,,,,,,,NC,57.0,ABBOTTS CREEK CENTER,64.0,93.75,,62.50325102880658,6.0,2009,2020,control_weighted_pseudocohort_reit,3,65.0,6.67,3.2162,0.0964,1.1681,1.9517,1
reit_extended_same_state,control,345333,Abbotts Creek Center,NC,2023,0,,0,,0,,,,,,,NC,57.0,ABBOTTS CREEK CENTER,64.0,90.63,,62.50325102880658,6.0,2009,2020,control_weighted_pseudocohort_reit,3,60.34,8.62,3.4344,0.4661,1.065,1.9033,1
reit_extended_same_state,control,345335,Franklin Oaks Nursing and Rehabilitation Center,NC,2009,0,,0,,0,,,,,,,NC,69.0,BRITTHAVEN OF LOUISBURG,166.0,80.12,4,81.98534979423869,6.0,2009,2020,control_weighted_pseudocohort_reit,3,80.45,12.78,3.2909774436090222,0.0838345864661654,0.8304511278195489,2.3766917293233085,1
